#OG_name	protein_names
OG_1	A0A2K3DNG6_CHLRE A0A2K1KW76_PHYPA USO1_HUMAN GOGC6_ARATH A7RSQ0_NEMVE A7T7T5_NEMVE H3H5P8_PHYRM H3H0H4_PHYRM Q553R1_DICDI A9UY57_MONBE E9AF72_LEIMA Q1K4Z6_NEUCR A0A0D1C041_USTMA F4PCC2_BATDJ
OG_22	A0D169_PARTE B8BUH3_THAPS A0E853_PARTE A0A2K3CPD1_CHLRE A0C6D7_PARTE A0A2K3D4W2_CHLRE KCNH6_HUMAN A0D9F5_PARTE A0C0G5_PARTE A0A2K1JCB5_PHYPA A0DDA9_PARTE H3GUA4_PHYRM A0BUK2_PARTE KCNH1_HUMAN A2E1G1_TRIVA CNG17_ARATH A0C6I9_PARTE A0BUL7_PARTE A0BHQ4_PARTE H3GHG5_PHYRM A0BNN4_PARTE A5PH37_PHYPA A0C6K3_PARTE A5PH36_PHYPA A0A2K1KCN7_PHYPA A0CIG2_PARTE A0E2F4_PARTE A0CPH5_PARTE A0CVK8_PARTE KCNH5_HUMAN A7S3F8_NEMVE A0E8I2_PARTE A0CIK2_PARTE A0CIK3_PARTE A0CIL2_PARTE A0CIL3_PARTE A0A2K1L3E5_PHYPA H3HCE5_PHYRM A0DQJ9_PARTE A0E8K7_PARTE A0BHY8_PARTE A0E2K9_PARTE CNG20_ARATH A2E1R8_TRIVA CNG13_ARATH A0BKG7_PARTE A0E2L5_PARTE A7RRU8_NEMVE B8C0V0_THAPS A0CCT0_PARTE A0DDP6_PARTE A0CIR0_PARTE A0CIR1_PARTE A0BUY5_PARTE A0D7S0_PARTE A0D7S4_PARTE A0D7S5_PARTE A0A2K1JCW3_PHYPA CNG16_ARATH CNG19_ARATH A0BC81_PARTE GORK_ARATH HCN2_HUMAN H3H0Q3_PHYRM A0EEV9_PARTE KCNH3_HUMAN A0BV57_PARTE B8CCU8_THAPS A0BV66_PARTE A0CIZ5_PARTE CNG18_ARATH A0CJ04_PARTE A0BCE4_PARTE A0BV88_PARTE H3HCU4_PHYRM H3HCU5_PHYRM A0A2K3D5Y0_CHLRE CNGC4_ARATH A0C779_PARTE A0CQ31_PARTE A7SLM9_NEMVE KCNH8_HUMAN A7SLM8_NEMVE A0A2K3D5Z6_CHLRE A0DK43_PARTE A0CD72_PARTE A0D843_PARTE CNGA1_HUMAN CNGC6_ARATH CNGC9_ARATH H3GP53_PHYRM A0BVD1_PARTE A0A2K1KVA3_PHYPA A0DK66_PARTE A0EHB4_PARTE A0BPG0_PARTE A0DK81_PARTE A0DE73_PARTE A0DK86_PARTE H3HD17_PHYRM H3GKP1_PHYRM H3GKP2_PHYRM A0D498_PARTE A0D296_PARTE A0D297_PARTE ADO1_ARATH A0A2K3E228_CHLRE A0BVG8_PARTE A0CWB5_PARTE A0DX91_PARTE Q6BGA9_PARTE A0DX96_PARTE A0BVI4_PARTE A0DXB3_PARTE A0CB36_PARTE A0BUH6_PARTE A0CJC8_PARTE A0DEB9_PARTE A0E9C6_PARTE A0BMV1_PARTE A0BIQ1_PARTE Q6BGF5_PARTE A0BBX7_PARTE A0DKH7_PARTE A0DKH8_PARTE A9VB25_MONBE A0A2K1JMY5_PHYPA A0DKJ2_PARTE A0D2K5_PARTE A0DWR5_PARTE A0E3J0_PARTE A0E3J1_PARTE F4NVE2_BATDJ A0DXK4_PARTE KCNH4_HUMAN H3HDF7_PHYRM AKT5_ARATH A0DRM9_PARTE A0C7U5_PARTE E3WH14_PHYPA E3WH15_PHYPA A0C7V8_PARTE A0DXQ7_PARTE A0BD51_PARTE A0BD52_PARTE A0BD54_PARTE A0BD55_PARTE A0EFR7_PARTE A0CDV2_PARTE A0CDV1_PARTE A0D2T2_PARTE A0DXR5_PARTE Q7RZF3_NEUCR H3GD12_PHYRM A0CQX0_PARTE H3HDP8_PHYRM A0E3X9_PARTE A0EFY7_PARTE A0EFY8_PARTE A0E7M5_PARTE A0E7M6_PARTE A0C849_PARTE Q1K5Y8_NEUCR H3H1W6_PHYRM A0CK41_PARTE A0CK44_PARTE A0BQC9_PARTE A0BDH6_PARTE A0BWN2_PARTE A0CX77_PARTE A0D372_PARTE A0CMF0_PARTE KCNH2_HUMAN A0D965_PARTE A0DF65_PARTE A0BDK7_PARTE A7RGK0_NEMVE KAT2_ARATH A0BWG9_PARTE A0BDM5_PARTE A0BDN9_PARTE A0A2K1J509_PHYPA AKT2_ARATH A0C8H2_PARTE A0BDQ5_PARTE A0BDQ6_PARTE A0BWK6_PARTE A0DSC4_PARTE A0A2K1JPR8_PHYPA CNGC5_ARATH A0C2M6_PARTE A0D9F3_PARTE AKT1_ARATH HCN4_HUMAN B8BWS9_THAPS B8BWT0_THAPS A0DLJ6_PARTE F4NWD3_BATDJ A0BWT4_PARTE A0DSK7_PARTE A0C2T1_PARTE A0A2K3E3T3_CHLRE A0A2K3DW41_CHLRE A0C2U5_PARTE A0EAL3_PARTE KAT1_ARATH A0BE10_PARTE A0BWZ0_PARTE A0D3R7_PARTE A0A2K3E411_CHLRE H3GQS5_PHYRM A0D3S9_PARTE CNGB3_HUMAN B8C8T1_THAPS A0DFT4_PARTE A0CEX2_PARTE B8C2Z1_THAPS A0BD56_PARTE A0CEX3_PARTE A0CKW6_PARTE A0BE94_PARTE A0A2K3DNV4_CHLRE A0E4V1_PARTE A0DFW9_PARTE A0BR60_PARTE A0DLX1_PARTE B8C321_THAPS A0EA44_PARTE A0BK84_PARTE A0CKZ1_PARTE A0DFY4_PARTE A0E4X3_PARTE A0CF18_PARTE F4P8K6_BATDJ H3GR07_PHYRM A0BX91_PARTE A0EEI4_PARTE A2DY06_TRIVA A2ENC9_TRIVA A7SHR1_NEMVE A0CL40_PARTE A0BXB1_PARTE H3GR41_PHYRM H3GR47_PHYRM H3GR49_PHYRM A0CL56_PARTE A7RND2_NEMVE A0BRD9_PARTE A7RND4_NEMVE A7RND7_NEMVE A0BKG0_PARTE A0BKG1_PARTE A0BEJ3_PARTE A0BEJ4_PARTE A0CF88_PARTE A0CL74_PARTE A0CL75_PARTE KCNH7_HUMAN A0BEK7_PARTE A0DZ69_PARTE A0BJ92_PARTE A9VCQ9_MONBE B8BXH7_THAPS B8BRM9_THAPS CNGA4_HUMAN A0BKK4_PARTE A0DMB2_PARTE A0CLC7_PARTE CNGB1_HUMAN A7SNW2_NEMVE A0CLE2_PARTE V5IRJ7_NEUCR Q7S948_NEUCR A0C3L8_PARTE F4NRC3_BATDJ A0A2K3E4W0_CHLRE A0DGG0_PARTE A2DL14_TRIVA A0A0D1E224_USTMA A0EBL0_PARTE A0EBL1_PARTE A0EBL2_PARTE A0BKX1_PARTE A9V1E5_MONBE A0EBM1_PARTE A0EBM2_PARTE A7RI02_NEMVE CNG14_ARATH A0EBR3_PARTE A7S6M7_NEMVE CNG10_ARATH A0CSV1_PARTE A0CSV4_PARTE A0C9Y5_PARTE A0BS39_PARTE A0EBK6_PARTE A0BS42_PARTE A0BS43_PARTE H3GG66_PHYRM H3H3Q4_PHYRM H3H4Y2_PHYRM H3GG67_PHYRM A0BS55_PARTE A2E5A1_TRIVA A0EHX6_PARTE A0A2K3E5I3_CHLRE A0A2K3E5J7_CHLRE A0DZY8_PARTE A0EBZ9_PARTE A0DH05_PARTE A0C9W6_PARTE A0A2K3E5M0_CHLRE A0A2K3E5M5_CHLRE A0BLC7_PARTE CNG12_ARATH CNG11_ARATH A0EI45_PARTE A0BFK0_PARTE A0BW83_PARTE A0D584_PARTE A0A2K3CUI9_CHLRE A7SPS0_NEMVE A7RQ01_NEMVE A7T1M9_NEMVE A0DU93_PARTE CNGC3_ARATH A0BLL6_PARTE A0ECD3_PARTE A0E6E7_PARTE AKT6_ARATH A0DBG0_PARTE A0EIH3_PARTE TLOV1_ARATH A0DVK0_PARTE A0E0I1_PARTE HCN1_HUMAN KAT3_ARATH A0E6J6_PARTE A0A2K1ITF6_PHYPA CNG15_ARATH A0A2K1K1P9_PHYPA A0DHN3_PARTE A0E0M6_PARTE A0A2K1L162_PHYPA B8BYW7_THAPS A0DNP6_PARTE A0E0P5_PARTE A0E0P6_PARTE A0E0P8_PARTE A0CGS7_PARTE ADO2_ARATH A0CT04_PARTE A0CT05_PARTE A0BYZ8_PARTE A0CTZ8_PARTE A0CTZ9_PARTE A0BZ01_PARTE H3GSS1_PHYRM A0BG52_PARTE ADO3_ARATH A0BT32_PARTE A0BT33_PARTE A0BM55_PARTE A0CAZ7_PARTE A0CAZ8_PARTE A0CZY2_PARTE A0D5X1_PARTE A0D5X2_PARTE A0D5X3_PARTE A0CB14_PARTE A0CB19_PARTE A0DHY4_PARTE A0D5Z0_PARTE A0CU16_PARTE A0D5Y9_PARTE A0ECZ2_PARTE A0DHY9_PARTE A0CB28_PARTE HCN3_HUMAN B5YLW4_THAPS CNGA2_HUMAN CNGA3_HUMAN A0A2K3DB39_CHLRE B5YLX1_THAPS B5YLX7_THAPS A0E0Z7_PARTE A0CB46_PARTE A0DXC3_PARTE A0DP00_PARTE A0E8Z9_PARTE A0E102_PARTE A0E111_PARTE A0DV25_PARTE H3GZ06_PHYRM H3GZ07_PHYRM A0DP40_PARTE H3HB00_PHYRM A0E739_PARTE A7SQQ0_NEMVE A0BZD9_PARTE A0BZE0_PARTE A0BT31_PARTE H3H4Z4_PHYRM H3GG95_PHYRM A0ED67_PARTE A2EJ96_TRIVA A0CN83_PARTE A0D683_PARTE A0DV88_PARTE A0DV98_PARTE A0E7A0_PARTE B8CBB7_THAPS A0EDE0_PARTE A0DVD3_PARTE A0EDE4_PARTE B8BZM4_THAPS A0BZN4_PARTE B8BZN1_THAPS A0BGT3_PARTE SKOR_ARATH A0DPG6_PARTE A0EDI4_PARTE CNGC1_ARATH CNGC2_ARATH Q8IKI3_PLAF7 A0EDJ7_PARTE A0E454_PARTE A0DVJ1_PARTE A0CBN9_PARTE A0A2K1JBG0_PHYPA B8BZU0_THAPS A0CBR5_PARTE A0D6P3_PARTE A0A2K3DSF7_CHLRE A0BMZ2_PARTE A0CUS7_PARTE KCO4_ARATH V5IKB6_NEUCR A0CBX3_PARTE A0BU19_PARTE A0CBX7_PARTE A0BN39_PARTE A0E7V1_PARTE A0CC03_PARTE A0DPV7_PARTE A0A2K3DJT5_CHLRE A0CHY4_PARTE B8C044_THAPS A0CHY7_PARTE A7SKJ5_NEMVE A7SKJ6_NEMVE A7SKJ8_NEMVE A7S8S2_NEMVE A7SKJ9_NEMVE A7T6Y5_NEMVE A0DIZ2_PARTE A0E749_PARTE A0CNZ7_PARTE A0E7Y4_PARTE CNGC7_ARATH CNGC8_ARATH A0DCZ8_PARTE A0E7Z6_PARTE A0E814_PARTE A0A2K3E893_CHLRE A0DJS6_PARTE A0D743_PARTE
OG_23	A2DM70_TRIVA H3GCF2_PHYRM H3GCF3_PHYRM A0A2K1L3W7_PHYPA H3GY04_PHYRM H3GCF8_PHYRM F4P3I1_BATDJ DIOXL_ARATH H3GG51_PHYRM H3HAX0_PHYRM B8CBC8_THAPS A0A2K3DFG1_CHLRE A7TDD1_NEMVE A9V7N2_MONBE Q54W77_DICDI A2FJE1_TRIVA Q1K921_NEUCR A0BDA2_PARTE A0A0D1DX58_USTMA
OG_24	WDR91_DICDI ARMC9_HUMAN A2EJR7_TRIVA A0A2K3DR25_CHLRE A2D8Z9_TRIVA F4NXC5_BATDJ A0D4F2_PARTE A0CG71_PARTE A0D234_PARTE A0BDA4_PARTE A7S1S2_NEMVE A0CE01_PARTE A0CE02_PARTE A0C719_PARTE
OG_25	A2ECC4_TRIVA A2ECC6_TRIVA A2FC75_TRIVA A2DBB7_TRIVA RS4_DICDI Q4QG31_LEIMA A0CBX0_PARTE A0A2K1L2Y0_PHYPA A9V511_MONBE A8BFE3_GIAIC A0A0D1DZD2_USTMA A0CCS7_PARTE RS4X_HUMAN A0A2K1KCW3_PHYPA A0A2K1J982_PHYPA A9U397_PHYPA A9RZU4_PHYPA A9S0Q0_PHYPA A9TPQ8_PHYPA Q8IIU8_PLAF7 A7SRV8_NEMVE Q7SE03_NEUCR RS41_ARATH RS42_ARATH RS43_ARATH A0C5U6_PARTE A8IMP6_CHLRE F4P5P6_BATDJ RS4Y1_HUMAN B8BVV7_THAPS H3HE44_PHYRM A0DHZ2_PARTE A0C5U7_PARTE A0BWS1_PARTE A0BDD1_PARTE RS4Y2_HUMAN
OG_26	A2ECR2_TRIVA A0A0D1CKM8_USTMA A0BDE9_PARTE A7TA39_NEMVE A7TA40_NEMVE GLGB_DICDI A0A2K3DAR1_CHLRE A0A2K1IAD8_PHYPA A0A2K3DQ89_CHLRE GLGB_HUMAN F4P830_BATDJ A2ES64_TRIVA A0BZC6_PARTE A0A2K3DNA7_CHLRE A9URY2_MONBE A7S1S6_NEMVE A0CB78_PARTE A0DXF8_PARTE A0BFG5_PARTE A0BT45_PARTE A0A2K1KIZ9_PHYPA GLGB1_ARATH V5IQZ6_NEUCR A0BW58_PARTE A0A2K1J8F9_PHYPA A8BTX4_GIAIC GLGB2_ARATH
OG_27	A0BUG7_PARTE A0CJE0_PARTE A0CVL8_PARTE A7TCV7_NEMVE A0C769_PARTE A0BC92_PARTE A0BDG1_PARTE A9UZ83_MONBE A0BWP2_PARTE S38A9_HUMAN A7SP81_NEMVE
OG_28	SCN8A_HUMAN CAC1F_HUMAN A7SGC6_NEMVE CAC1S_HUMAN A9UV38_MONBE A0A2K3DAR0_CHLRE A0DXP6_PARTE SCNAA_HUMAN A0BSZ6_PARTE CAC1H_HUMAN A0DXQ5_PARTE A0CIL4_PARTE A0CTU2_PARTE A0A2K3D4X4_CHLRE CAC1C_HUMAN A0BKL8_PARTE A0BKE9_PARTE SCN2A_HUMAN SCN1A_HUMAN SCN4A_HUMAN A0D5W4_PARTE A0BJ71_PARTE CAC1I_HUMAN CAC1E_HUMAN H3G6Z9_PHYRM A0BKF4_PARTE A0BXM3_PARTE Q4QE45_LEIMA A0A2K3D768_CHLRE A0CB41_PARTE A0E8H4_PARTE A0BW97_PARTE A0D627_PARTE A0CCN7_PARTE H3H3E7_PHYRM H3H2X3_PHYRM A0CIL5_PARTE H3GG69_PHYRM A0DI39_PARTE A7RNU9_NEMVE CAC1A_HUMAN H3GUL4_PHYRM A9USM1_MONBE A0BF12_PARTE A0A2K3CTS2_CHLRE CAC1G_HUMAN Q4Q3G0_LEIMA A0DI67_PARTE SCN5A_HUMAN A0BDK4_PARTE A0BDK5_PARTE A0BDK6_PARTE B8C0W0_THAPS A0BDL8_PARTE A0BZH2_PARTE A0BZH6_PARTE A0BSZ5_PARTE A7SLD2_NEMVE A7SLD1_NEMVE A0BV23_PARTE A0BWK2_PARTE A0A2K3CQ96_CHLRE CAC1B_HUMAN A0BWK8_PARTE A0BWK9_PARTE SCN7A_HUMAN A0C2L5_PARTE H3GRX8_PHYRM A7SZ40_NEMVE A7RP56_NEMVE A0BDT8_PARTE A0E2X2_PARTE CAC1D_HUMAN H3GCA4_PHYRM A0A0D1DRC6_USTMA A0DX61_PARTE NALCN_HUMAN SCN3A_HUMAN SCN9A_HUMAN A0DB70_PARTE A0DR68_PARTE A0A2K3CUI6_CHLRE A0A2K3CUJ3_CHLRE A0CBV7_PARTE A0DCS2_PARTE B9A0U9_CHLRE A7SHI0_NEMVE A7T3L9_NEMVE A7RTZ7_NEMVE A7RTZ8_NEMVE A0DXC4_PARTE A0DIV9_PARTE A0CTH2_PARTE A0BYE4_PARTE A0BYE5_PARTE A0A2K3CP21_CHLRE B8BUC5_THAPS B8BUC6_THAPS B8BUC7_THAPS Q7SCM1_NEUCR A0CDM5_PARTE H3GSJ4_PHYRM A0DIW0_PARTE A0DRJ4_PARTE A0A2K1IC10_PHYPA A0D436_PARTE A0D437_PARTE A0A2K1IC26_PHYPA A0A2K3DK32_CHLRE SCNBA_HUMAN A7T7Q0_NEMVE A7SKR1_NEMVE
OG_29	TLK1_HUMAN A0CNS0_PARTE A0CKN9_PARTE A9UW00_MONBE A7T7H8_NEMVE A2DWE6_TRIVA A0CB26_PARTE A0DXA5_PARTE B8CCD2_THAPS TLK2_HUMAN H3GRV1_PHYRM A7SG68_NEMVE TSL_ARATH Q6BFC2_PARTE A0A2K1IH60_PHYPA Q8IHP1_PLAF7 A0CGR7_PARTE A0BDN1_PARTE Q4Q5X3_LEIMA A0DTB4_PARTE A0A2K3D8S5_CHLRE A0CMN1_PARTE
OG_30	A0BWI9_PARTE A0CB22_PARTE A0DXA2_PARTE A0CBV0_PARTE A0BDN4_PARTE Q8IKR1_PLAF7 A7T989_NEMVE B8BUE1_THAPS AVP1_ARATH A0BSG8_PARTE A0DAK3_PARTE H3G885_PHYRM A0A2K1L6L0_PHYPA A0A2K1L6L1_PHYPA A0A2K1L6L4_PHYPA Q4Q6E1_LEIMA A8J0B0_CHLRE A0DI04_PARTE
OG_31	ADAS_HUMAN B8BZ23_THAPS A7TBI2_NEMVE A7RUJ7_NEMVE A0CMK6_PARTE A0D322_PARTE ADAS_DICDI A0DCT0_PARTE A8J2E9_CHLRE H3G500_PHYRM A0BDU6_PARTE
OG_32	A0D7X1_PARTE A0EEK0_PARTE A7SKG0_NEMVE A0BV72_PARTE A7SKG1_NEMVE A0BDV2_PARTE A0DCT4_PARTE VACHT_HUMAN A0EDV4_PARTE A0BTR5_PARTE A0BEN4_PARTE A0BEN6_PARTE B8CFJ2_THAPS A0EF24_PARTE A0CJH2_PARTE A0E3U2_PARTE VMAT2_HUMAN F4P181_BATDJ H3GY18_PHYRM S18B1_HUMAN B8C897_THAPS VMAT1_HUMAN A0DLA8_PARTE A7SMH9_NEMVE F4P9S7_BATDJ A7SHQ7_NEMVE A7SHR0_NEMVE A7T0I4_NEMVE A7T0I5_NEMVE
OG_33	A0A2K1L208_PHYPA A0BDV7_PARTE A0A2K3E171_CHLRE F4NTD4_BATDJ A9UV36_MONBE A7S827_NEMVE A0DCT9_PARTE CEP44_HUMAN
OG_34	A0D335_PARTE A0D336_PARTE DPOLL_HUMAN H3GBE1_PHYRM DPOLL_ARATH H3GBE6_PHYRM A0DCU7_PARTE H3GCI4_PHYRM A0A2K3CPZ5_CHLRE A0BDW1_PARTE A7SK52_NEMVE A0A2K1JDP8_PHYPA Q4QI79_LEIMA Q4QI80_LEIMA A7SJ46_NEMVE A0CMJ3_PARTE Q7SD45_NEUCR A9V5M0_MONBE A9VCZ2_MONBE DPOLB_HUMAN A0A0D1CE68_USTMA Q1ZXF2_DICDI
OG_35	A8BXR8_GIAIC A0BCB7_PARTE A7RT71_NEMVE A9USX3_MONBE A0C738_PARTE A9UNW5_MONBE A7SPH2_NEMVE A0E561_PARTE A2DG51_TRIVA A2FWM1_TRIVA A2F744_TRIVA A2FYS0_TRIVA A2F539_TRIVA A0A2K3E3N5_CHLRE A0BU37_PARTE A2FPF0_TRIVA E9ADM8_LEIMA A0DF47_PARTE A0DCW0_PARTE A0CNI9_PARTE TTLL7_HUMAN A0CVD0_PARTE A0C046_PARTE A0BDX3_PARTE A2E503_TRIVA A0A2K3E812_CHLRE A2E8Z3_TRIVA A2DBP0_TRIVA TTLL2_HUMAN H3GKR3_PHYRM A0D8U0_PARTE A0CDX5_PARTE B8BZF1_THAPS TTL13_HUMAN A2DD90_TRIVA F4P746_BATDJ A2DV90_TRIVA A0CMI5_PARTE A0DUH8_PARTE A0A0D1E2F4_USTMA Q4QH40_LEIMA A2EIK2_TRIVA A0BFW3_PARTE A2F9S6_TRIVA A0D857_PARTE A0C3L4_PARTE Q8IHP8_PLAF7 A2FAM2_TRIVA A0DIP2_PARTE A0DRR1_PARTE A2ER73_TRIVA A0A2K1KH36_PHYPA A2EP67_TRIVA A0CQL2_PARTE A2FDX8_TRIVA A2G969_TRIVA A9UZE5_MONBE A0CC74_PARTE A2EL00_TRIVA A0DT37_PARTE A2F5R1_TRIVA A2FH91_TRIVA Q8IJU8_PLAF7 TTLL6_HUMAN TTL11_HUMAN A7SIH4_NEMVE A2F7U0_TRIVA A0CKE8_PARTE
OG_36	Q8GXW8_ARATH F4J6I7_ARATH A9VBY7_MONBE A9V358_MONBE F4IAG4_ARATH A7SNQ9_NEMVE A9V0M2_MONBE A0A2K1JHE1_PHYPA A0A2K1J305_PHYPA A8BSQ0_GIAIC A2DFD7_TRIVA A2FP01_TRIVA AN13C_HUMAN A0DCW1_PARTE A0BDX4_PARTE A0BDX5_PARTE AN13D_HUMAN Q54EK8_DICDI AN13B_HUMAN A0D828_PARTE Q94CF4_ARATH A0BSB9_PARTE A7RK93_NEMVE H3GK14_PHYRM AN13A_HUMAN A7RVZ3_NEMVE Q9M840_ARATH A0A2K3DHL7_CHLRE H3H6N7_PHYRM A7SKB1_NEMVE Q8GYM5_ARATH A0EBU7_PARTE
OG_37	Q4QDH5_LEIMA A7RF75_NEMVE A2F9Y4_TRIVA B8CFT1_THAPS A9US63_MONBE A0DD37_PARTE A0BE45_PARTE WASC3_DICDI WASC3_HUMAN
OG_38	A0A144A0A3_PLAF7 H3H4P1_PHYRM A0BTX6_PARTE A0C3F9_PARTE Q54YR7_DICDI H3GNQ7_PHYRM Q4Q7S6_LEIMA Q4Q3V2_LEIMA A0BHI2_PARTE A7SWI2_NEMVE A7T4I2_NEMVE A7SW96_NEMVE H3GDY0_PHYRM A0BEA1_PARTE TBC23_HUMAN A7T4I3_NEMVE A7T4I4_NEMVE B8C1V7_THAPS A9V446_MONBE
OG_39	A0BXD0_PARTE B8C1T3_THAPS A0BXD1_PARTE A0C866_PARTE A0EIK5_PARTE A0CUV4_PARTE A2FHR0_TRIVA F4NV48_BATDJ CTL5_HUMAN A0E7Q3_PARTE A0EFW1_PARTE CTL3_HUMAN A0A2K1JMA1_PHYPA A0D8R1_PARTE H3GTW8_PHYRM H3H5C2_PHYRM B8C577_THAPS B8C578_THAPS CHER1_ARATH A0D7M8_PARTE A0A2K3E635_CHLRE A0BUW7_PARTE CTL1_HUMAN A0BEC0_PARTE A7SID3_NEMVE A9UVM6_MONBE A7T479_NEMVE A0DN42_PARTE H3GJB7_PHYRM A0BEE9_PARTE CTL2_DICDI A2FES1_TRIVA A7RWE1_NEMVE A0BCZ3_PARTE A0DPQ7_PARTE CTL2_HUMAN CTL4_HUMAN A0A2K1K321_PHYPA H3H0D3_PHYRM
OG_40	A0CG18_PARTE A0DX30_PARTE A0BEF8_PARTE A0DNF9_PARTE Q8IEP1_PLAF7 A0DM27_PARTE H3HDR4_PHYRM A0D7N9_PARTE
OG_41	CCX1_ARATH A0A0D1DX17_USTMA A0A2K3CW13_CHLRE A0BEI9_PARTE B8BRX6_THAPS A0A2K1KST7_PHYPA A0A2K3CYD0_CHLRE H3H461_PHYRM A0EBJ8_PARTE NCLX_HUMAN A0A2K1IZ99_PHYPA A0BIY1_PARTE A0DG97_PARTE B8C4V3_THAPS F4P6P2_BATDJ Q7RUV4_NEUCR B8CC99_THAPS CCX3_ARATH A0EC62_PARTE A0C982_PARTE CCX5_ARATH CCX4_ARATH H3GS85_PHYRM A0A2K1K1P5_PHYPA A7SWG6_NEMVE CCX2_ARATH A9UWI4_MONBE B8CDW7_THAPS
OG_42	A0CR16_PARTE A0CQA9_PARTE A0A2K3DTY8_CHLRE A0BNF3_PARTE A0D762_PARTE A0CKF7_PARTE Q4Q4Y1_LEIMA A0E115_PARTE A0DZJ2_PARTE A0BEK4_PARTE A0C5M3_PARTE A0DJZ9_PARTE A0D3H3_PARTE A0CE70_PARTE A0D6V8_PARTE A0CNI4_PARTE A0C4K2_PARTE A0BCS9_PARTE E9ACW9_LEIMA A0DDA1_PARTE A0D366_PARTE A0CPP3_PARTE A9URJ2_MONBE A0CMF7_PARTE A0D9J4_PARTE A0DPJ1_PARTE A0BPQ0_PARTE A0D9K7_PARTE A0DJQ8_PARTE A0CGI4_PARTE A0EEC0_PARTE A0EEC1_PARTE A0EFG8_PARTE A0BZG0_PARTE A0C2F2_PARTE A0DI81_PARTE Q54XJ2_DICDI A0DGD7_PARTE A0BNA1_PARTE A0C093_PARTE A0BW79_PARTE A0BFJ4_PARTE A0EFX4_PARTE A0E7P0_PARTE A0DAT3_PARTE A0C099_PARTE Q6BFH6_PARTE A0E5L6_PARTE A0CVI7_PARTE TTL_HUMAN A0BRQ6_PARTE A0D8Z1_PARTE A0DLQ7_PARTE A0BLI3_PARTE A0BRB3_PARTE A0EEV2_PARTE A0EEV1_PARTE A7RZR3_NEMVE A8B1U6_GIAIC A0CKE5_PARTE A0CL57_PARTE
OG_43	A0BEL5_PARTE F4IU00_ARATH A0BS59_PARTE F4K627_ARATH A0EEX1_PARTE A0A1P8B9R8_ARATH Q9STF8_ARATH Q9ZV18_ARATH A0A1P8BEG4_ARATH Q9SN16_ARATH A0A2K1IKE0_PHYPA
OG_44	A0EAC7_PARTE A9UWJ8_MONBE A0D7X5_PARTE A0CZR2_PARTE A0BSK8_PARTE A0BSK9_PARTE H3HBB9_PHYRM A0BYL1_PARTE A0EA36_PARTE A0BK77_PARTE A0CR70_PARTE A0CJ25_PARTE A0BEP0_PARTE A0C1M7_PARTE A0DAP4_PARTE Q4Q137_LEIMA B8C9D2_THAPS A8BQJ6_GIAIC A0CLG0_PARTE A0EGC0_PARTE A0CXE5_PARTE A0CBG4_PARTE A0CTA2_PARTE A0CYW6_PARTE
OG_45	MARHA_HUMAN A9UTM4_MONBE A7SGD2_NEMVE A0BYX0_PARTE Q7S1A4_NEUCR A0D481_PARTE A0CDT2_PARTE A0A0D1CL60_USTMA A0BXF8_PARTE Q4Q670_LEIMA A0BEP2_PARTE MARH2_HUMAN A0A0D1E1M8_USTMA A0A2K1JCF4_PHYPA A0A2K1JCE8_PHYPA A0C9J2_PARTE B8C0K8_THAPS A0DTF4_PARTE A0C6L5_PARTE F4IS71_ARATH A0C846_PARTE Q9XF50_ARATH A0C0P5_PARTE A0EGL8_PARTE A0D8D7_PARTE A0D022_PARTE MARH8_HUMAN Q9LS14_ARATH H3GM28_PHYRM A0C0R9_PARTE A0A2K3DF06_CHLRE A0E716_PARTE A7T480_NEMVE A7RMD6_NEMVE MARH4_HUMAN A0DGM0_PARTE MARH3_HUMAN F4HXK4_ARATH A0BNX2_PARTE Q9SN83_ARATH A0A1P8B9Q6_ARATH A0DF81_PARTE Q8I355_PLAF7 Q4Q6R1_LEIMA A0DQS2_PARTE A0BC78_PARTE A0BC79_PARTE A0E1A1_PARTE A0DQU0_PARTE Q54MR8_DICDI A0A2K3CS59_CHLRE F4JV39_ARATH A0BCB4_PARTE A0DYF4_PARTE A0C742_PARTE A0A2K1K2Q5_PHYPA A0DGY9_PARTE A0DGZ0_PARTE A0BS85_PARTE MARH5_HUMAN F4NUU8_BATDJ A0DYH7_PARTE A0C780_PARTE A0C781_PARTE A0CW53_PARTE A0BQU1_PARTE Q7S870_NEUCR MARH1_HUMAN A0DK54_PARTE A0E0N3_PARTE A0CW74_PARTE F4PE61_BATDJ A7RIG4_NEMVE A0BII9_PARTE A7RY85_NEMVE A0EC89_PARTE A0BIK9_PARTE A0CZB2_PARTE MARH6_HUMAN A0A1P8AZ30_ARATH C0H5H1_PLAF7 A0D2B2_PARTE A0A2K1L9K7_PHYPA A7SEJ1_NEMVE A7SXB2_NEMVE MARH9_HUMAN SUD1_ARATH MARHB_HUMAN A7SSY5_NEMVE MARH7_HUMAN A7S4C7_NEMVE A7S7B1_NEMVE Q4PS45_ARATH A7SG91_NEMVE A0BFZ1_PARTE
